date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,sector_close,sector_rs_ratio,sector_zscore,sector_percentile,delivery_pct,delivery_pct_5d,fii_net,dii_net,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2024-12-16,24753.400390625,24781.25,24601.75,24668.25,187600,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.344,0.1073,0.2,1.6156,242420.0,308335.0,0.7739,0.6084,dry,179.5,0.7277,-14.9,-0.0602,242.67,263.71,0.4662,0.8197,24668.25,1.0,0.0,0.525,47.69892238060121,47.50591458130191,256.8721612262601,-390.63889486267857,0.4286,-0.4,0.44,0.14,0.41,weakened
2024-12-17,24584.80078125,24624.099609375,24303.44921875,24336.0,264900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.012,-0.8664,-1.1136,-0.4954,243200.0,308415.0,1.0892,0.8589,normal,320.65,1.3176,-83.45,-0.3383,282.2,274.84,0.5745,0.8379,24336.0,1.0,0.0,0.525,56.82641505613218,52.6022846451423,-623.4988716333305,1168.6369352555591,0.0204,-0.96,0.34,-0.08,0.236,deteriorated
2024-12-18,24297.94921875,24394.44921875,24149.849609375,24198.849609375,235300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.4079,-2.2991,-1.7976,-1.0978,252800.0,305305.0,0.9308,0.7707,normal,244.6,1.0108,-38.05,-0.1564,309.54,258.57,0.5873,0.8078,24198.849609375,1.0,0.0,0.525,48.913821189296314,50.070718693737504,506.6358525786898,-1163.7927247404239,0.5625,-0.28,0.36,-0.12,0.376,weakened
2024-12-19,23877.150390625,24004.900390625,23870.30078125,23951.69921875,271100,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3122,-2.9047,-2.4319,-3.0625,253800.0,297845.0,1.0682,0.9102,normal,134.6,0.562,-321.7,-1.3294,345.79,262.45,0.5446,0.7734,23951.69921875,1.0,0.0,0.525,49.20241409169502,49.97357356455232,-1633.8737352874384,240.74061567406181,0.3889,-0.44,0.32,-0.3,0.31,weakened
2024-12-20,23960.69921875,24065.80078125,23537.349609375,23587.5,442700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.5575,-3.0757,-4.7674,-4.4181,280320.0,301600.0,1.5793,1.4678,spike,528.45,2.2404,9.0,0.0376,329.18,279.26,0.7164,0.8024,23587.5,1.0,0.0,0.525,45.09110230228915,49.54653500400278,-2692.24040536514,-465.6127837545741,0.1111,-0.8,0.18,-0.38,0.174,deteriorated
2024-12-23,23738.19921875,23869.55078125,23647.19921875,23753.44921875,189800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0642,-1.8406,-3.7084,-3.5158,280760.0,276730.0,0.676,0.6859,dry,222.35,0.9361,150.7,0.6389,349.69,284.74,0.7207,0.7797,23753.44921875,1.0,0.0,0.525,34.318652858747,46.87048109963193,-377.94626699179287,-667.9512113226018,3.1667,0.52,0.26,-0.22,0.486,mixed
2024-12-24,23769.099609375,23867.650390625,23685.150390625,23727.650390625,177700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1744,-0.9354,-2.4998,-3.5855,263320.0,274080.0,0.6748,0.6484,dry,182.5,0.7691,15.65,0.0659,313.23,283.0,0.7207,0.7794,23727.650390625,1.0,0.0,0.525,37.214516623154296,42.948101413036355,-1705.9055368464785,655.9041350424544,0.7241,-0.16,0.2,-0.14,0.334,weakened
2024-12-26,23775.80078125,23854.5,23653.599609375,23750.19921875,177700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1077,0.6898,-1.854,-3.6182,251800.0,268215.0,0.7057,0.6625,dry,200.9,0.8459,48.15,0.2029,304.49,257.19,0.7142,0.7767,23750.19921875,1.0,0.0,0.525,49.366923505023536,43.038721876181796,438.8959830296435,-619.7029329973658,1.5,0.2,0.28,-0.08,0.444,weakened
2024-12-27,23801.400390625,23938.849609375,23800.599609375,23813.400390625,176800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0504,0.2524,-0.5774,-2.9953,232940.0,258720.0,0.759,0.6834,dry,138.25,0.5806,51.2,0.2156,276.51,261.34,0.7199,0.7385,23813.400390625,1.0,0.0,0.525,46.528133309178564,42.50386571967851,-308.45288515225485,859.2792482615134,1.2727,0.12,0.3,-0.02,0.442,weakened
2024-12-30,23796.900390625,23915.349609375,23599.30078125,23644.900390625,364900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.6387,-0.3487,0.2434,-4.5356,217380.0,262860.0,1.6786,1.3882,spike,316.05,1.3366,-16.5,-0.0693,234.03,274.99,0.5611,0.721,23644.900390625,1.0,0.0,0.525,43.681922557525105,42.2220297707257,-527.3069057149364,-1605.6070424357574,0.3158,-0.52,0.3,-0.24,0.292,deteriorated
2024-12-31,23560.599609375,23689.849609375,23460.44921875,23644.80078125,193600,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3574,-0.4438,-0.4574,-4.1489,218140.0,261520.0,0.8875,0.7403,dry,229.4,0.9702,-84.3,-0.3565,223.5,279.44,0.6081,0.7251,23644.80078125,1.0,0.0,0.525,41.7735621967815,43.7130116383326,1718.362069926177,104.05322130120757,1.0833,0.04,0.26,-0.22,0.39,weakened
2025-01-01,23637.650390625,23822.80078125,23562.80078125,23742.900390625,154900,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.4453,-0.2961,0.0643,-2.4371,213580.0,252290.0,0.7253,0.614,dry,260.0,1.0951,-7.15,-0.0302,239.0,290.3,0.5961,0.722,23742.900390625,1.0,0.0,0.525,49.566762040781455,46.183460721858026,561.0254163453791,-269.61364889186365,2.3333,0.4,0.36,-0.06,0.518,mixed
2025-01-02,23783.0,24226.69921875,23751.55078125,24188.650390625,283200,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.7056,2.2997,1.8461,-0.0421,234680.0,249050.0,1.2067,1.1371,elevated,475.15,1.9643,40.1,0.1689,295.58,314.34,0.8296,0.7875,24188.650390625,1.0,0.0,0.525,40.17301777907974,44.34467957666927,2776.9776790311553,461.80922141354165,24.0,0.92,0.48,0.16,0.692,strengthened
2025-01-03,24196.400390625,24196.44921875,23976.0,24004.75,312300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.7921,1.5223,0.8035,0.2215,261780.0,246590.0,1.193,1.2665,elevated,220.45,0.9184,7.75,0.032,301.94,286.41,0.863,0.794,24004.75,1.0,0.0,0.525,51.26602204571577,45.29225732397671,1787.3212424728583,-1363.218537035904,0.6667,-0.2,0.44,0.18,0.454,mixed
2025-01-06,24045.80078125,24089.94921875,23551.900390625,23616.05078125,278100,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.7872,-0.5343,-0.122,0.121,244420.0,249160.0,1.1378,1.1162,elevated,538.05,2.2783,41.05,0.171,346.34,312.02,0.909,0.7599,23616.05078125,1.0,0.0,0.525,51.780779859304346,46.91202878433256,-389.5820679190702,992.6773180378026,0.087,-0.84,0.32,-0.14,0.246,deteriorated
2025-01-07,23679.900390625,23795.19921875,23637.80078125,23707.900390625,262300,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1182,-1.9875,0.2669,-0.1918,258160.0,249870.0,1.016,1.0497,normal,157.4,0.6639,63.85,0.2704,336.29,298.76,0.9101,0.7608,23707.900390625,1.0,0.0,0.525,50.048237874511,48.56696391987846,-530.1662802248374,492.72048184423613,2.125,0.36,0.32,-0.02,0.498,mixed
2025-01-08,23746.650390625,23751.849609375,23496.150390625,23688.94921875,266400,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.243,-1.3156,-0.2272,-0.1631,280460.0,250140.0,0.9499,1.065,normal,255.7,1.0794,38.75,0.1634,335.43,299.55,0.9112,0.7551,23688.94921875,1.0,0.0,0.525,55.861527871564114,49.825917086035,334.3828114436167,-244.36457349265487,0.7857,-0.12,0.34,-0.22,0.39,weakened
2025-01-09,23674.75,23689.5,23503.05078125,23526.5,269200,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.6262,-0.3792,-2.7374,-0.9419,277660.0,254235.0,0.9695,1.0589,normal,186.45,0.7925,-14.2,-0.0599,275.96,289.4,0.927,0.7583,23526.5,1.0,0.0,0.525,61.32379555570061,54.05607264135917,1171.553563249305,-554.5047270777394,0.4706,-0.36,0.32,-0.24,0.332,weakened
2025-01-10,23551.900390625,23596.599609375,23344.349609375,23431.5,261000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.5112,-1.1659,-2.3881,-1.6037,267400.0,253980.0,0.9761,1.0276,normal,252.25,1.0765,25.4,0.108,282.32,269.67,0.9311,0.7171,23431.5,1.0,0.0,0.525,56.11496052014505,55.025860336245024,-858.3794427218744,623.7671108518186,0.3889,-0.44,0.32,-0.34,0.306,weakened
2025-01-13,23195.400390625,23340.94921875,23047.25,23085.94921875,316500,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.4719,-2.5455,-2.2447,-2.3639,275080.0,254300.0,1.1506,1.2446,elevated,293.7,1.2722,-236.1,-1.0076,251.56,276.97,0.9238,0.6986,23085.94921875,1.0,0.0,0.525,43.00145137843457,53.26999464007107,306.5976222993099,374.74965180012674,0.087,-0.84,0.3,-0.52,0.2,deteriorated
2025-01-14,23165.900390625,23264.94921875,23134.150390625,23176.05078125,311200,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0438,-1.4896,-2.2433,-1.9825,284860.0,260480.0,1.0925,1.1947,normal,130.8,0.5644,79.95,0.3463,251.53,276.72,0.9087,0.6875,23176.05078125,1.0,0.0,0.525,48.20872840168667,52.90209274550621,742.2573331869173,1394.7110398271552,2.125,0.36,0.26,-0.24,0.452,mixed
2025-01-15,23250.44921875,23293.650390625,23146.44921875,23213.19921875,228000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1602,-0.9317,-2.0083,-2.231,277180.0,258635.0,0.8226,0.8816,dry,147.2,0.6341,74.4,0.321,229.83,272.89,0.8797,0.6809,23213.19921875,1.0,0.0,0.525,52.14127216375299,52.15804160394398,1191.218850802641,746.6948679809525,1.0833,0.04,0.24,-0.06,0.398,weakened
2025-01-16,23377.25,23391.650390625,23272.05078125,23311.80078125,299400,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.28,0.9783,-0.9126,-3.625,283220.0,261840.0,1.0571,1.1434,normal,119.6,0.513,164.05,0.7067,228.23,272.16,0.5435,0.6812,23311.80078125,1.0,0.0,0.525,42.19404949477227,48.33209239175831,487.2129861981349,42.8506735663214,1.7778,0.28,0.22,-0.02,0.442,weakened
2025-01-17,23277.099609375,23292.099609375,23100.349609375,23203.19921875,272900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.3175,0.1171,-0.9743,-3.3391,285600.0,261930.0,0.9555,1.0419,normal,191.75,0.8264,-34.7,-0.1489,220.07,264.69,0.533,0.6624,23203.19921875,1.0,0.0,0.525,49.49413411581663,47.00792711089262,-435.9698186412605,-27.714166651020065,1.45,0.1837,0.22,-0.08,0.4167,weakened
2025-01-20,23290.400390625,23391.099609375,23170.650390625,23344.75,301500,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2334,0.5667,1.121,-1.1488,282600.0,254870.0,1.0669,1.183,normal,220.45,0.9443,87.2,0.3758,187.31,264.05,0.2828,0.667,23344.75,1.0,0.0,0.525,36.74671122521422,45.756979080248556,-9.587952456148585,1316.3132358453367,1.5,0.2,0.28,-0.08,0.444,weakened
2025-01-21,23421.650390625,23426.30078125,22976.849609375,23024.650390625,312900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.695,-1.2318,-0.6533,-2.882,282940.0,261025.0,1.1059,1.1987,elevated,449.45,1.952,76.9,0.3294,241.4,277.58,0.5214,0.7215,23024.650390625,1.0,0.0,0.525,40.61413403111277,44.238060206133774,521.4442712943701,-851.8787253577734,0.1905,-0.68,0.28,-0.12,0.264,deteriorated
2025-01-22,23099.150390625,23169.55078125,22981.30078125,23155.349609375,276000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2433,-0.2062,-0.2492,-2.2525,292540.0,265940.0,0.9435,1.0378,normal,188.25,0.813,74.5,0.3236,249.61,256.47,0.5593,0.7267,23155.349609375,1.0,0.0,0.525,37.18652315506933,41.24711040439704,433.51936921649144,1196.250465371729,1.1739,0.08,0.26,-0.12,0.408,weakened
2025-01-23,23128.30078125,23270.80078125,23090.650390625,23205.349609375,275600,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3331,-0.5971,-0.4566,-1.3651,287780.0,270835.0,0.9577,1.0176,normal,180.15,0.7763,-27.05,-0.1168,249.95,253.59,0.5889,0.7316,23205.349609375,1.0,0.0,0.525,40.19301397618134,40.846903300678854,1214.952288747201,626.5472418688429,1.8824,0.3061,0.3,-0.02,0.4792,mixed
2025-01-24,23183.900390625,23347.30078125,23050.0,23092.19921875,264300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.3955,0.2934,-0.4784,-1.4481,286060.0,275210.0,0.9239,0.9604,normal,297.3,1.2875,-21.45,-0.0924,267.12,236.39,0.5845,0.7324,23092.19921875,1.0,0.0,0.525,56.42913437286272,42.23390335208808,-1165.3432418230161,-1327.8460527913853,0.5806,-0.2653,0.26,-0.08,0.3429,weakened
2025-01-27,22940.150390625,23007.44921875,22786.900390625,22829.150390625,257400,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.4839,-1.4087,-2.2086,-1.1124,277240.0,269835.0,0.9284,0.9539,normal,220.55,0.9661,-152.05,-0.6584,284.09,245.4,0.5851,0.6899,22829.150390625,1.0,0.0,0.525,51.946543207047114,45.27386974845466,-60.512620797651806,-450.1058944137247,0.1364,-0.76,0.18,-0.22,0.198,deteriorated
2025-01-28,22960.44921875,23137.94921875,22857.650390625,22957.25,361900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0139,-1.0691,-0.2927,-0.9441,287040.0,278250.0,1.2608,1.3006,elevated,280.3,1.221,131.3,0.5751,255.96,249.2,0.5821,0.6913,22957.25,1.0,0.0,0.525,49.47868898955899,47.0467807401439,-1127.4909827312888,-132.71797076304276,1.0,0.0,0.18,-0.14,0.358,weakened
2025-01-29,23026.75,23183.349609375,22976.5,23163.099609375,226300,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.5921,0.307,0.0335,-0.2158,277100.0,281820.0,0.8167,0.803,dry,206.85,0.893,69.5,0.3027,263.53,252.03,0.6412,0.6931,23163.099609375,1.0,0.0,0.525,41.13313775855029,47.836103660840095,237.3076558546499,-285.8152909347121,4.5556,0.64,0.22,0.02,0.518,mixed
2025-01-30,23169.5,23322.05078125,23139.19921875,23249.5,361900,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3453,1.8413,0.1903,-0.2672,294360.0,285755.0,1.2294,1.2665,elevated,182.85,0.7865,6.4,0.0276,264.07,247.07,0.6604,0.6991,23249.5,1.0,0.0,0.525,53.60247903527193,50.51799667265821,-1252.6406739111428,-402.700596056747,2.5714,0.44,0.32,0.02,0.518,mixed
2025-01-31,23296.75,23546.80078125,23277.400390625,23508.400390625,304900,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.9085,2.4008,1.8023,1.3153,302480.0,285385.0,1.008,1.0684,normal,269.4,1.146,47.25,0.2032,264.07,240.86,0.729,0.7217,23508.400390625,1.0,0.0,0.525,43.39489739009781,47.91114927610523,-627.6017374999237,3106.239822680106,5.25,0.68,0.46,0.16,0.636,strengthened
2025-02-01,23528.599609375,23632.44921875,23318.30078125,23482.150390625,281000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1974,1.3774,2.8604,0.5886,307200.0,285530.0,0.9147,0.9841,normal,314.15,1.3378,20.2,0.0859,265.84,250.51,0.7269,0.6719,23482.150390625,1.0,0.0,0.525,48.97607851716289,47.31705633812838,2492.19364581099,353.2546706201377,0.7241,-0.16,0.42,0.24,0.46,mixed
2025-02-03,23319.349609375,23381.599609375,23222.0,23361.05078125,329700,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1788,0.4798,1.7589,1.461,300760.0,288900.0,1.0962,1.1412,normal,159.6,0.6832,-162.8,-0.6933,256.11,258.58,0.4345,0.6733,23361.05078125,1.0,0.0,0.525,47.2315208022028,46.86762270065715,1152.7052435093046,618.4588856874144,0.4706,-0.36,0.34,-0.02,0.362,weakened
2025-02-04,23509.900390625,23762.75,23423.150390625,23739.25,376700,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.9755,0.982,2.4874,2.5217,330840.0,294415.0,1.1386,1.2795,elevated,339.6,1.4305,148.85,0.6372,291.23,274.53,0.5073,0.7017,23739.25,1.0,0.0,0.525,57.194186610285406,50.07983247100417,-629.62773861004,-62.77722115588307,4.0,0.6,0.46,0.18,0.622,strengthened
2025-02-05,23801.75,23807.30078125,23680.44921875,23696.30078125,267000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.443,0.912,1.9218,2.1157,311860.0,294305.0,0.8562,0.9072,dry,126.85,0.5353,62.5,0.2633,280.03,268.49,0.5467,0.705,23696.30078125,1.0,0.0,0.525,42.3745885989929,47.83425438374836,1360.4663708722946,86.93664165409855,0.8519,-0.08,0.42,0.14,0.466,mixed
2025-02-06,23761.94921875,23773.55078125,23556.25,23603.349609375,307000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.6675,1.0372,0.4039,2.2135,312280.0,296605.0,0.9831,1.035,normal,217.3,0.9206,65.65,0.277,264.03,268.26,0.5823,0.7124,23603.349609375,1.0,0.0,0.525,47.72009207602431,48.69929332093366,-111.5251054922687,732.3512287004601,0.5625,-0.28,0.46,0.04,0.432,weakened
2025-02-07,23649.5,23694.5,23443.19921875,23559.94921875,368100,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.3787,-0.7553,0.3313,3.2012,329700.0,299185.0,1.1165,1.2303,elevated,251.3,1.0666,46.15,0.1955,251.46,254.11,0.571,0.7073,23559.94921875,1.0,0.0,0.525,62.16640508508408,51.3373586345179,-339.39102282004734,1243.5597943647128,1.381,0.16,0.42,0.1,0.51,mixed
2025-02-10,23543.80078125,23568.599609375,23316.30078125,23381.599609375,234200,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.6889,-1.3281,0.088,1.8484,310600.0,295335.0,0.754,0.793,dry,252.3,1.079,-16.15,-0.0685,249.89,258.68,0.627,0.7098,23381.599609375,1.0,0.0,0.525,53.662015483643806,52.6234575708061,1438.2624131362388,316.33226771899035,0.2564,-0.5918,0.36,-0.02,0.3236,weakened
2025-02-11,23383.55078125,23390.05078125,22986.650390625,23071.80078125,268000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.3332,-2.252,-2.8116,-0.3942,288860.0,297335.0,0.9278,0.9013,normal,403.4,1.7485,1.95,0.0083,250.23,274.63,0.733,0.7336,23071.80078125,1.0,0.0,0.525,43.50026579284586,49.884673407318196,-1085.5738604138573,-1049.0840432819932,0.1111,-0.8,0.24,-0.16,0.22,deteriorated
2025-02-12,23050.80078125,23144.69921875,22798.349609375,23045.25,279700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0241,-2.1846,-2.7475,-0.8785,291400.0,296350.0,0.9598,0.9438,normal,346.35,1.5029,-21.0,-0.091,294.13,278.13,0.7155,0.6413,23045.25,1.0,0.0,0.525,53.059261912444164,52.02160807000844,-580.434179513625,889.2740528080317,1.1739,0.08,0.28,-0.26,0.402,weakened
2025-02-13,23055.75,23235.5,22992.19921875,23031.400390625,265700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1056,-1.4978,-2.4232,-2.0291,283140.0,295990.0,0.9384,0.8977,normal,243.3,1.0564,10.5,0.0456,299.33,273.7,0.6102,0.6336,23031.400390625,1.0,0.0,0.525,55.780435597013835,53.63367677420634,-266.172126385244,1037.359813768168,1.0833,0.04,0.32,0.02,0.438,weakened
2025-02-14,23096.44921875,23133.69921875,22774.849609375,22929.25,254500,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.7239,-0.6179,-2.677,-2.3546,260420.0,293640.0,0.9773,0.8667,normal,358.85,1.565,65.05,0.2824,320.84,277.28,0.6259,0.5699,22929.25,1.0,0.0,0.525,52.97447969773757,51.795291696737046,296.940343318409,-511.89807420221564,0.2821,-0.56,0.24,-0.2,0.264,deteriorated
2025-02-17,22809.900390625,22974.19921875,22725.44921875,22959.5,207400,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.6559,-0.3721,-1.8053,-1.7189,255060.0,288365.0,0.8131,0.7192,dry,248.75,1.0834,-119.35,-0.5205,320.13,278.9,0.6837,0.5882,22959.5,1.0,0.0,0.525,46.01985091558796,50.26685878312587,-118.28531361553452,1793.6261482249924,2.3333,0.4,0.32,-0.28,0.48,mixed
2025-02-18,22963.650390625,22992.5,22801.5,22945.30078125,210600,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0799,-0.3738,-0.5483,-3.3445,243580.0,285095.0,0.8646,0.7387,dry,191.0,0.8324,4.15,0.0181,277.65,279.48,0.5348,0.5883,22945.30078125,1.0,0.0,0.525,47.40453256719963,51.04771213799663,1119.5436457578191,1262.8691870839173,0.9231,-0.04,0.28,-0.06,0.398,weakened
2025-02-19,22847.25,23049.94921875,22814.849609375,22932.900390625,207000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3749,0.0159,-0.4875,-3.2216,229040.0,281665.0,0.9038,0.7349,normal,235.1,1.0252,-98.05,-0.4273,255.4,275.04,0.5842,0.5899,22932.900390625,1.0,0.0,0.525,52.96537678040542,51.028935111588886,-361.17734271976695,-74.73856489613154,1.1304,0.0612,0.32,-0.1,0.4302,weakened
2025-02-20,22821.099609375,22923.849609375,22812.75,22913.150390625,240800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.4034,-0.2019,-0.5134,-2.9242,224060.0,280490.0,1.0747,0.8585,normal,111.1,0.4849,-111.8,-0.4875,230.77,261.18,0.6064,0.5934,22913.150390625,1.0,0.0,0.525,49.421608007466034,49.75716959367933,-210.11200920817208,-234.4607700252603,1.1739,0.08,0.34,-0.1,0.442,weakened
2025-02-21,22857.19921875,22921.0,22720.30078125,22795.900390625,242800,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.2682,-0.6511,-0.5816,-3.243,221720.0,279760.0,1.0951,0.8679,normal,200.7,0.8804,-55.95,-0.2442,199.14,256.93,0.6036,0.5903,22795.900390625,1.0,0.0,0.525,37.31724513031919,46.62572268019564,268.125708235849,-45.15222638693523,0.4286,-0.4,0.34,-0.02,0.354,weakened
2025-02-24,22609.349609375,22668.05078125,22518.80078125,22553.349609375,214300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.2477,-1.655,-1.769,-3.5423,223100.0,272380.0,0.9606,0.7868,normal,149.25,0.6618,-186.55,-0.8184,204.81,248.03,0.5778,0.5902,22553.349609375,1.0,0.0,0.525,52.478323583448315,47.91741721376772,-1067.4959941594357,-1827.1084338261232,0.3158,-0.52,0.26,-0.34,0.266,deteriorated
2025-02-25,22516.44921875,22625.30078125,22513.900390625,22547.55078125,250300,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1381,-1.5956,-1.7335,-2.2723,231040.0,273580.0,1.0834,0.9149,normal,111.4,0.4941,-36.9,-0.1636,188.89,246.93,0.3981,0.5918,22547.55078125,1.0,0.0,0.525,56.64624580443697,49.76575986121519,291.5712442891479,293.898509723626,0.6667,-0.2,0.28,-0.18,0.354,weakened
2025-02-27,22568.94921875,22613.30078125,22508.400390625,22545.05078125,289200,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1059,-1.1004,-1.6912,-2.1705,247480.0,269945.0,1.1686,1.0713,elevated,104.9,0.4653,21.4,0.0949,162.85,238.9,0.3998,0.5909,22545.05078125,1.0,0.0,0.525,51.6734406338275,49.5073726318996,-685.6978941958283,-548.8156223648175,0.5625,-0.28,0.26,-0.2,0.328,weakened
2025-02-28,22433.400390625,22450.349609375,22104.849609375,22124.69921875,551300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.3761,-1.9006,-3.441,-3.9368,309580.0,282265.0,1.7808,1.9531,spike,345.5,1.5616,-111.65,-0.4952,226.86,252.39,0.5935,0.6347,22124.69921875,1.0,0.0,0.525,47.438674308330825,49.110785892072556,-1445.607964622266,282.7780245763554,0.1111,-0.8,0.16,-0.62,0.142,deteriorated
2025-03-03,22194.55078125,22261.55078125,22004.69921875,22119.30078125,282400,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.339,-1.8993,-2.9681,-3.5324,317500.0,282335.0,0.8894,1.0002,dry,256.85,1.1612,69.85,0.3157,238.09,252.72,0.5618,0.6321,22119.30078125,1.0,0.0,0.525,49.66150149730489,51.579637165469705,128.50588225470267,34.36403452953978,1.7778,0.28,0.14,-0.42,0.37,weakened
2025-03-04,21974.44921875,22105.05078125,21964.599609375,22082.650390625,253300,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.4924,-2.051,-2.087,-3.8191,325300.0,278515.0,0.7787,0.9095,dry,140.45,0.636,-144.85,-0.6549,213.61,234.95,0.5398,0.5705,22082.650390625,1.0,0.0,0.525,50.17263069756299,51.11849858829264,-186.21990548929043,-614.2308516761374,0.8519,-0.08,0.16,-0.36,0.312,weakened
2025-03-05,22073.05078125,22394.900390625,22067.80078125,22337.30078125,305900,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.1972,0.9609,-0.9325,-2.6498,336420.0,274975.0,0.9093,1.1125,normal,327.1,1.4644,-9.6,-0.0435,256.75,233.58,0.6786,0.6138,22337.30078125,1.0,0.0,0.525,37.78601139343752,47.34645170609274,1544.9502719441991,1328.9724179782324,7.3333,0.76,0.18,-0.04,0.52,mixed
2025-03-06,22476.349609375,22556.44921875,22245.849609375,22544.69921875,372100,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3041,1.9232,-0.0016,-1.6928,353000.0,280230.0,1.0541,1.3278,normal,310.6,1.3777,139.05,0.6225,297.89,238.39,0.6749,0.6132,22544.69921875,1.0,0.0,0.525,39.3515476767339,44.88207311467402,-881.258571215189,-1196.3426374430671,6.1429,0.72,0.32,0.08,0.58,strengthened
2025-03-07,22508.650390625,22633.80078125,22464.75,22552.5,289800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1948,2.1277,1.9336,-1.574,300700.0,279370.0,0.9638,1.0373,normal,169.05,0.7496,-36.05,-0.1599,243.66,224.83,0.6649,0.611,22552.5,1.0,0.0,0.525,56.42522282666323,46.6793828183405,136.92120329493085,726.4133923604169,0.8519,-0.08,0.36,0.08,0.436,weakened
2025-03-10,22521.849609375,22676.75,22429.05078125,22460.30078125,293900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.2733,0.5506,1.5416,-1.4722,303000.0,275660.0,0.97,1.0662,normal,247.7,1.1028,-30.65,-0.1359,241.83,224.75,0.6651,0.6067,22460.30078125,1.0,0.0,0.525,48.22654700904368,46.39239192068827,287.257980752205,-242.290574812681,0.3514,-0.48,0.32,0.14,0.346,weakened
2025-03-11,22345.94921875,22522.099609375,22314.69921875,22497.900390625,347900,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.68,-0.2076,1.8804,-0.2459,321920.0,281345.0,1.0807,1.2366,normal,207.4,0.9219,-114.35,-0.5091,252.37,225.93,0.6911,0.6199,22497.900390625,1.0,0.0,0.525,48.23804911596594,46.005475604368854,-1129.4456177962388,274.5724463186824,1.5,0.2,0.38,-0.12,0.48,mixed
